selected	uid	startUnit	price	endUnit	patients_treatmentPlans_steps_treatments_serviceCodeGroups_serviceCodes_un_id
True	49c2a964-2ca2-4807-a3ae-993222bb5451	1	40.0		3063
True	cdf9ad14-5bfd-4beb-aa3d-b91ee0807157	1	20.0		3064
True	cde9bb50-7f9a-454d-a0ca-0b1a9c3741d3	1	20.0		3065
True	020bcbfe-bac8-44dd-8716-92ec12013311	1	61.5		3066
True	819b1f68-5d1e-42b4-98a2-729e68c8667b	1	300.0		3067
True	c6a66488-d1a5-4a14-9013-aee9011b09f4	1	350.0		3068
True	42d68d7d-68b9-499f-953e-7aba6445c3ba	1	400.0		3069
True	402f3cb2-0155-491d-98f6-f2a30641151d	1	450.0		3070
True	5fb7c4b8-a965-40cc-8076-4523bda2e50b	1	900.0		3071
True	845fd959-7740-4ac6-86e7-e3fff92a4d6e	1	0.0		3072
True	2eef5e1d-82cf-4a38-9470-163a9136f968	1	350.0		3073
True	be15b39c-5c1d-4de7-9193-7dcdcde4273f	1	400.0		3074
True	a184b1cc-fbcb-4592-8499-1317bafaf22c	1	450.0		3075
True	32468bb4-9951-4c11-9a9e-f05e3d76ce4e	1	500.0		3076
True	dad54789-2d07-4cff-9139-5a13e3bc1719	1	100.0		3077
True	1d282543-0f66-43e4-8b0c-0c75a9a2ec95	1	149.0		3078
True	fac9b42b-b485-4de5-8810-bddf3f0b5c88	1	100.0		3079
True	819b1f68-5d1e-42b4-98a2-729e68c8667b	1	300.0		3080
True	c6a66488-d1a5-4a14-9013-aee9011b09f4	1	350.0		3081
True	42d68d7d-68b9-499f-953e-7aba6445c3ba	1	400.0		3082
True	402f3cb2-0155-491d-98f6-f2a30641151d	1	450.0		3083
True	5fb7c4b8-a965-40cc-8076-4523bda2e50b	1	900.0		3084
True	845fd959-7740-4ac6-86e7-e3fff92a4d6e	1	0.0		3085
True	2eef5e1d-82cf-4a38-9470-163a9136f968	1	350.0		3086
True	be15b39c-5c1d-4de7-9193-7dcdcde4273f	1	400.0		3087
True	a184b1cc-fbcb-4592-8499-1317bafaf22c	1	450.0		3088
True	32468bb4-9951-4c11-9a9e-f05e3d76ce4e	1	500.0		3089
True	dad54789-2d07-4cff-9139-5a13e3bc1719	1	100.0		3090
True	1d282543-0f66-43e4-8b0c-0c75a9a2ec95	1	149.0		3091
True	fac9b42b-b485-4de5-8810-bddf3f0b5c88	1	100.0		3092
True	36ffa014-cf10-419e-bc7f-ba9c715e802b	1	50.0		3093
True	6f9ba3f7-25cf-4c88-b11b-bc370740e7fb	1	250.0		3094
True	4b185f66-448c-4aa6-b7e4-b84efac57f40	1	50.0		3095
True	5b875648-5094-4405-a767-fc9bbbf171e1	1	190.0		3096
True	727ed227-65ea-4413-bc4f-1f0dcb3fa5ee	1	80.0		3097
True	45f044fe-8127-40c1-961e-d818c5890737	1	40.0		3098
True	1b8ce502-2882-40a9-80f1-5180b3ed45cd	1	75.0		3099
True	49c2a964-2ca2-4807-a3ae-993222bb5451	1	40.0		3100
True	cdf9ad14-5bfd-4beb-aa3d-b91ee0807157	1	20.0		3101
True	cde9bb50-7f9a-454d-a0ca-0b1a9c3741d3	1	20.0		3102
True	06e18998-575b-4b74-bac0-f8cae2fc6f75	1	50.0		3103
True	9bb5855d-74fb-4047-8b3e-83d0de05589e	1	2500.0		3104
True	2f5ae477-2977-4390-885d-bb61b61caf46	1	3000.0		3105
True	9bb5855d-74fb-4047-8b3e-83d0de05589e	1	2500.0		3106
True	2f5ae477-2977-4390-885d-bb61b61caf46	1	3000.0		3107
True	c9cccb9a-1104-4377-9456-a1df099bdfaa	1	100.0		3108
True	80986e09-7a7a-4033-b041-d33decc6dfa0	1	150.0		3109
True	8ddd35b3-626d-44c3-bcf4-1674acd57046	1	250.0		3110
True	a8465b6e-17c4-482d-8f87-f1c630e1e0e4	1	250.0		3111
True	727ed227-65ea-4413-bc4f-1f0dcb3fa5ee	1	80.0		3112
True	c9399449-c158-4b99-9260-5f3a4737ec50	1	200.0		3113
True	bbdee0ff-bffc-4688-994d-0afaaefec912	1	60.0		3114
True	b843cdf9-5d10-4aa6-a262-f020e5922ef8	1	200.0		3115
True	45f044fe-8127-40c1-961e-d818c5890737	1	40.0		3116
True	4cbd2285-71c7-471c-83d3-caa5d22402b9	1	75.0		3117
True	49c2a964-2ca2-4807-a3ae-993222bb5451	1	40.0		3118
True	cdf9ad14-5bfd-4beb-aa3d-b91ee0807157	1	18.0		3119
True	cde9bb50-7f9a-454d-a0ca-0b1a9c3741d3	1	48.0		3120
True	020bcbfe-bac8-44dd-8716-92ec12013311	1	50.0		3121
True	277262d2-1833-463b-8bb6-008de702e264	1	70.0		3122
True	c9399449-c158-4b99-9260-5f3a4737ec50	1	200.0		3123
True	bbdee0ff-bffc-4688-994d-0afaaefec912	1	30.0		3124
True	b843cdf9-5d10-4aa6-a262-f020e5922ef8	1	110.0		3125
True	727ed227-65ea-4413-bc4f-1f0dcb3fa5ee	1	80.0		3126
True	45f044fe-8127-40c1-961e-d818c5890737	1	40.0		3127
True	4cbd2285-71c7-471c-83d3-caa5d22402b9	1	60.0		3128
True	49c2a964-2ca2-4807-a3ae-993222bb5451	1	40.0		3129
True	cdf9ad14-5bfd-4beb-aa3d-b91ee0807157	1	20.0		3130
True	cde9bb50-7f9a-454d-a0ca-0b1a9c3741d3	1	20.0		3131
True	020bcbfe-bac8-44dd-8716-92ec12013311	1	61.5		3132
True	727ed227-65ea-4413-bc4f-1f0dcb3fa5ee	1	80.0		3133
True	c9399449-c158-4b99-9260-5f3a4737ec50	1	200.0		3134
True	bbdee0ff-bffc-4688-994d-0afaaefec912	1	20.0		3135
True	b843cdf9-5d10-4aa6-a262-f020e5922ef8	1	200.0		3136
True	45f044fe-8127-40c1-961e-d818c5890737	1	40.0		3137
True	4cbd2285-71c7-471c-83d3-caa5d22402b9	1	75.0		3138
True	49c2a964-2ca2-4807-a3ae-993222bb5451	1	40.0		3139
True	cdf9ad14-5bfd-4beb-aa3d-b91ee0807157	1	18.0		3140
True	cde9bb50-7f9a-454d-a0ca-0b1a9c3741d3	1	48.0		3141
True	020bcbfe-bac8-44dd-8716-92ec12013311	1	50.0		3142
True	727ed227-65ea-4413-bc4f-1f0dcb3fa5ee	1	80.0		3143
True	c9399449-c158-4b99-9260-5f3a4737ec50	1	200.0		3144
True	bbdee0ff-bffc-4688-994d-0afaaefec912	1	20.0		3145
True	b843cdf9-5d10-4aa6-a262-f020e5922ef8	1	200.0		3146
True	45f044fe-8127-40c1-961e-d818c5890737	1	40.0		3147
True	4cbd2285-71c7-471c-83d3-caa5d22402b9	1	75.0		3148
True	49c2a964-2ca2-4807-a3ae-993222bb5451	1	40.0		3149
True	cdf9ad14-5bfd-4beb-aa3d-b91ee0807157	1	18.0		3150
True	cde9bb50-7f9a-454d-a0ca-0b1a9c3741d3	1	48.0		3151
True	020bcbfe-bac8-44dd-8716-92ec12013311	1	50.0		3152
True	277262d2-1833-463b-8bb6-008de702e264	1	70.0		3153
True	c9399449-c158-4b99-9260-5f3a4737ec50	1	200.0		3154
True	bbdee0ff-bffc-4688-994d-0afaaefec912	1	30.0		3155
True	b843cdf9-5d10-4aa6-a262-f020e5922ef8	1	110.0		3156
True	727ed227-65ea-4413-bc4f-1f0dcb3fa5ee	1	80.0		3157
True	45f044fe-8127-40c1-961e-d818c5890737	1	40.0		3158
True	4cbd2285-71c7-471c-83d3-caa5d22402b9	1	60.0		3159
True	49c2a964-2ca2-4807-a3ae-993222bb5451	1	40.0		3160
True	cdf9ad14-5bfd-4beb-aa3d-b91ee0807157	1	20.0		3161
True	cde9bb50-7f9a-454d-a0ca-0b1a9c3741d3	1	20.0		3162
True	020bcbfe-bac8-44dd-8716-92ec12013311	1	61.5		3163
True	4cbd2285-71c7-471c-83d3-caa5d22402b9	1	60.0		3164
True	b843cdf9-5d10-4aa6-a262-f020e5922ef8	1	110.0		3165
True	a0b049ac-d44a-467b-9be3-4f89c4050379	1	80.0		3166
True	45f044fe-8127-40c1-961e-d818c5890737	1	40.0		3167
True	49c2a964-2ca2-4807-a3ae-993222bb5451	1	40.0		3168
True	bf02675d-cf97-4a89-8dcc-50f71aaaa977	1	125.0		3169
True	d02d98b2-1efa-48fc-a6b2-a7febb62b657	1	90.0		3170
True	c9cccb9a-1104-4377-9456-a1df099bdfaa	1	100.0		3171
True	80986e09-7a7a-4033-b041-d33decc6dfa0	1	150.0		3172
True	8ddd35b3-626d-44c3-bcf4-1674acd57046	1	250.0		3173
True	a8465b6e-17c4-482d-8f87-f1c630e1e0e4	1	250.0		3174
True	9e29ff12-ef55-455b-9fac-4256f60dcdc6	1	800.0		3175
True	4ac2a2a1-626d-4f99-a50b-f8e7f348a123	1	100.0		3176
True	c9399449-c158-4b99-9260-5f3a4737ec50	1	200.0		3177
True	bbdee0ff-bffc-4688-994d-0afaaefec912	1	30.0		3178
True	4cbd2285-71c7-471c-83d3-caa5d22402b9	1	60.0		3179
True	b843cdf9-5d10-4aa6-a262-f020e5922ef8	1	110.0		3180
True	bfb9c57b-b07f-4698-9c35-023d356817ae	1	190.0		3181
True	45f044fe-8127-40c1-961e-d818c5890737	1	40.0		3182
False	8f80ba89-2b8d-4efa-8ec4-25ef6d1b3441	1			3183
False	39d0b6e8-3b16-4029-8ac0-9b4e6867df27	1			3184
False	696d2ad1-2541-4505-b68e-a4e1260bfd20	1			3185
True	49c2a964-2ca2-4807-a3ae-993222bb5451	1	40.0		3186
True	a0b049ac-d44a-467b-9be3-4f89c4050379	1	80.0		3187
True	740520dc-04db-4615-8eb7-bf830d6cc60d	1	175.0		3188
True	020bcbfe-bac8-44dd-8716-92ec12013311	1	61.5		3189
True	1abc9873-48b2-4766-83cb-56c1935026df	1	100.0		3190
True	cdf9ad14-5bfd-4beb-aa3d-b91ee0807157	1	20.0		3191
True	cde9bb50-7f9a-454d-a0ca-0b1a9c3741d3	1	20.0		3192
True	4ac2a2a1-626d-4f99-a50b-f8e7f348a123	1	100.0		3193
True	4ac2a2a1-626d-4f99-a50b-f8e7f348a123	1	100.0		3194
True	819b1f68-5d1e-42b4-98a2-729e68c8667b	1	300.0		3195
True	c6a66488-d1a5-4a14-9013-aee9011b09f4	1	350.0		3196
True	42d68d7d-68b9-499f-953e-7aba6445c3ba	1	400.0		3197
True	402f3cb2-0155-491d-98f6-f2a30641151d	1	450.0		3198
True	5fb7c4b8-a965-40cc-8076-4523bda2e50b	1	900.0		3199
True	845fd959-7740-4ac6-86e7-e3fff92a4d6e	1	0.0		3200
True	2eef5e1d-82cf-4a38-9470-163a9136f968	1	350.0		3201
True	be15b39c-5c1d-4de7-9193-7dcdcde4273f	1	400.0		3202
True	a184b1cc-fbcb-4592-8499-1317bafaf22c	1	450.0		3203
True	32468bb4-9951-4c11-9a9e-f05e3d76ce4e	1	500.0		3204
True	dad54789-2d07-4cff-9139-5a13e3bc1719	1	100.0		3205
True	1d282543-0f66-43e4-8b0c-0c75a9a2ec95	1	149.0		3206
True	fac9b42b-b485-4de5-8810-bddf3f0b5c88	1	100.0		3207
True	819b1f68-5d1e-42b4-98a2-729e68c8667b	1	300.0		3208
True	c6a66488-d1a5-4a14-9013-aee9011b09f4	1	350.0		3209
True	42d68d7d-68b9-499f-953e-7aba6445c3ba	1	400.0		3210
True	402f3cb2-0155-491d-98f6-f2a30641151d	1	450.0		3211
True	5fb7c4b8-a965-40cc-8076-4523bda2e50b	1	900.0		3212
True	845fd959-7740-4ac6-86e7-e3fff92a4d6e	1	0.0		3213
True	2eef5e1d-82cf-4a38-9470-163a9136f968	1	350.0		3214
True	be15b39c-5c1d-4de7-9193-7dcdcde4273f	1	400.0		3215
True	a184b1cc-fbcb-4592-8499-1317bafaf22c	1	450.0		3216
True	32468bb4-9951-4c11-9a9e-f05e3d76ce4e	1	500.0		3217
True	dad54789-2d07-4cff-9139-5a13e3bc1719	1	100.0		3218
True	1d282543-0f66-43e4-8b0c-0c75a9a2ec95	1	149.0		3219
True	fac9b42b-b485-4de5-8810-bddf3f0b5c88	1	100.0		3220
True	819b1f68-5d1e-42b4-98a2-729e68c8667b	1	300.0		3221
True	c6a66488-d1a5-4a14-9013-aee9011b09f4	1	350.0		3222
True	42d68d7d-68b9-499f-953e-7aba6445c3ba	1	400.0		3223
True	402f3cb2-0155-491d-98f6-f2a30641151d	1	450.0		3224
True	5fb7c4b8-a965-40cc-8076-4523bda2e50b	1	900.0		3225
True	845fd959-7740-4ac6-86e7-e3fff92a4d6e	1	0.0		3226
True	2eef5e1d-82cf-4a38-9470-163a9136f968	1	350.0		3227
True	be15b39c-5c1d-4de7-9193-7dcdcde4273f	1	400.0		3228
True	a184b1cc-fbcb-4592-8499-1317bafaf22c	1	450.0		3229
True	32468bb4-9951-4c11-9a9e-f05e3d76ce4e	1	500.0		3230
True	dad54789-2d07-4cff-9139-5a13e3bc1719	1	100.0		3231
True	1d282543-0f66-43e4-8b0c-0c75a9a2ec95	1	149.0		3232
True	fac9b42b-b485-4de5-8810-bddf3f0b5c88	1	100.0		3233
True	4ac2a2a1-626d-4f99-a50b-f8e7f348a123	1	100.0		3234
True	c9399449-c158-4b99-9260-5f3a4737ec50	1	200.0		3235
True	bbdee0ff-bffc-4688-994d-0afaaefec912	1	30.0		3236
True	4cbd2285-71c7-471c-83d3-caa5d22402b9	1	60.0		3237
True	b843cdf9-5d10-4aa6-a262-f020e5922ef8	1	110.0		3238
True	bfb9c57b-b07f-4698-9c35-023d356817ae	1	190.0		3239
True	45f044fe-8127-40c1-961e-d818c5890737	1	40.0		3240
False	001681ff-ae73-4a0d-96a3-22d7e7a21547	1			3241
False	8f23df54-711d-4b70-8d2d-99bb686cad4a	1			3242
False	236cf1fa-c82c-465a-bd49-4b8b9e48e2fb	1			3243
True	49c2a964-2ca2-4807-a3ae-993222bb5451	1	40.0		3244
True	a0b049ac-d44a-467b-9be3-4f89c4050379	1	80.0		3245
True	740520dc-04db-4615-8eb7-bf830d6cc60d	1	175.0		3246
True	020bcbfe-bac8-44dd-8716-92ec12013311	1	61.5		3247
True	1abc9873-48b2-4766-83cb-56c1935026df	1	100.0		3248
True	cdf9ad14-5bfd-4beb-aa3d-b91ee0807157	1	20.0		3249
True	cde9bb50-7f9a-454d-a0ca-0b1a9c3741d3	1	20.0		3250
True	4ac2a2a1-626d-4f99-a50b-f8e7f348a123	1	100.0		3251
True	4ac2a2a1-626d-4f99-a50b-f8e7f348a123	1	100.0		3252
True	819b1f68-5d1e-42b4-98a2-729e68c8667b	1	300.0		3253
True	c6a66488-d1a5-4a14-9013-aee9011b09f4	1	350.0		3254
True	42d68d7d-68b9-499f-953e-7aba6445c3ba	1	400.0		3255
True	402f3cb2-0155-491d-98f6-f2a30641151d	1	450.0		3256
True	5fb7c4b8-a965-40cc-8076-4523bda2e50b	1	900.0		3257
True	845fd959-7740-4ac6-86e7-e3fff92a4d6e	1	0.0		3258
True	2eef5e1d-82cf-4a38-9470-163a9136f968	1	350.0		3259
True	be15b39c-5c1d-4de7-9193-7dcdcde4273f	1	400.0		3260
True	a184b1cc-fbcb-4592-8499-1317bafaf22c	1	450.0		3261
True	32468bb4-9951-4c11-9a9e-f05e3d76ce4e	1	500.0		3262
True	dad54789-2d07-4cff-9139-5a13e3bc1719	1	100.0		3263
True	1d282543-0f66-43e4-8b0c-0c75a9a2ec95	1	149.0		3264
True	fac9b42b-b485-4de5-8810-bddf3f0b5c88	1	100.0		3265
True	819b1f68-5d1e-42b4-98a2-729e68c8667b	1	300.0		3266
True	c6a66488-d1a5-4a14-9013-aee9011b09f4	1	350.0		3267
True	42d68d7d-68b9-499f-953e-7aba6445c3ba	1	400.0		3268
True	402f3cb2-0155-491d-98f6-f2a30641151d	1	450.0		3269
True	5fb7c4b8-a965-40cc-8076-4523bda2e50b	1	900.0		3270
True	845fd959-7740-4ac6-86e7-e3fff92a4d6e	1	0.0		3271
True	2eef5e1d-82cf-4a38-9470-163a9136f968	1	350.0		3272
True	be15b39c-5c1d-4de7-9193-7dcdcde4273f	1	400.0		3273
True	a184b1cc-fbcb-4592-8499-1317bafaf22c	1	450.0		3274
True	32468bb4-9951-4c11-9a9e-f05e3d76ce4e	1	500.0		3275
True	dad54789-2d07-4cff-9139-5a13e3bc1719	1	100.0		3276
True	1d282543-0f66-43e4-8b0c-0c75a9a2ec95	1	149.0		3277
True	fac9b42b-b485-4de5-8810-bddf3f0b5c88	1	100.0		3278
True	819b1f68-5d1e-42b4-98a2-729e68c8667b	1	300.0		3279
True	c6a66488-d1a5-4a14-9013-aee9011b09f4	1	350.0		3280
True	42d68d7d-68b9-499f-953e-7aba6445c3ba	1	400.0		3281
True	402f3cb2-0155-491d-98f6-f2a30641151d	1	450.0		3282
True	5fb7c4b8-a965-40cc-8076-4523bda2e50b	1	900.0		3283
True	845fd959-7740-4ac6-86e7-e3fff92a4d6e	1	0.0		3284
True	2eef5e1d-82cf-4a38-9470-163a9136f968	1	350.0		3285
True	be15b39c-5c1d-4de7-9193-7dcdcde4273f	1	400.0		3286
True	a184b1cc-fbcb-4592-8499-1317bafaf22c	1	450.0		3287
True	32468bb4-9951-4c11-9a9e-f05e3d76ce4e	1	500.0		3288
True	dad54789-2d07-4cff-9139-5a13e3bc1719	1	100.0		3289
True	1d282543-0f66-43e4-8b0c-0c75a9a2ec95	1	149.0		3290
True	fac9b42b-b485-4de5-8810-bddf3f0b5c88	1	100.0		3291
True	532c2dd3-97db-445a-8bd4-a8e262fde4e6	1	250.0		3292
True	532c2dd3-97db-445a-8bd4-a8e262fde4e6	1	250.0		3293
True	532c2dd3-97db-445a-8bd4-a8e262fde4e6	1	250.0		3294
True	532c2dd3-97db-445a-8bd4-a8e262fde4e6	1	250.0		3295
True	532c2dd3-97db-445a-8bd4-a8e262fde4e6	1	250.0		3296
True	532c2dd3-97db-445a-8bd4-a8e262fde4e6	1	250.0		3297
True	9e29ff12-ef55-455b-9fac-4256f60dcdc6	1	800.0		3298
True	4cbd2285-71c7-471c-83d3-caa5d22402b9	1	60.0		3299
True	b843cdf9-5d10-4aa6-a262-f020e5922ef8	1	110.0		3300
True	a0b049ac-d44a-467b-9be3-4f89c4050379	1	80.0		3301
True	45f044fe-8127-40c1-961e-d818c5890737	1	40.0		3302
True	49c2a964-2ca2-4807-a3ae-993222bb5451	1	40.0		3303
True	bf02675d-cf97-4a89-8dcc-50f71aaaa977	1	125.0		3304
True	d02d98b2-1efa-48fc-a6b2-a7febb62b657	1	90.0		3305
True	c9cccb9a-1104-4377-9456-a1df099bdfaa	1	100.0		3306
True	80986e09-7a7a-4033-b041-d33decc6dfa0	1	150.0		3307
True	8ddd35b3-626d-44c3-bcf4-1674acd57046	1	250.0		3308
True	a8465b6e-17c4-482d-8f87-f1c630e1e0e4	1	250.0		3309
True	819b1f68-5d1e-42b4-98a2-729e68c8667b	1	300.0		3310
True	c6a66488-d1a5-4a14-9013-aee9011b09f4	1	350.0		3311
True	42d68d7d-68b9-499f-953e-7aba6445c3ba	1	400.0		3312
True	402f3cb2-0155-491d-98f6-f2a30641151d	1	450.0		3313
True	5fb7c4b8-a965-40cc-8076-4523bda2e50b	1	900.0		3314
True	845fd959-7740-4ac6-86e7-e3fff92a4d6e	1	0.0		3315
True	2eef5e1d-82cf-4a38-9470-163a9136f968	1	350.0		3316
True	be15b39c-5c1d-4de7-9193-7dcdcde4273f	1	400.0		3317
True	a184b1cc-fbcb-4592-8499-1317bafaf22c	1	450.0		3318
True	32468bb4-9951-4c11-9a9e-f05e3d76ce4e	1	500.0		3319
True	dad54789-2d07-4cff-9139-5a13e3bc1719	1	100.0		3320
True	1d282543-0f66-43e4-8b0c-0c75a9a2ec95	1	149.0		3321
True	fac9b42b-b485-4de5-8810-bddf3f0b5c88	1	100.0		3322
True	3f8e7302-3ba7-4109-ac67-5daa21f9f6d7	1	425.0		3323
True	4cbd2285-71c7-471c-83d3-caa5d22402b9	1	60.0		3324
False	761f1acb-6190-47ce-84b2-ceeca6b9e2a0	1			3325
True	4a42ec12-8822-4d87-8b52-34297217e3eb	1	0.0		3326
True	46c8df8d-21ad-4eda-a579-f6cacb5bdaac	1	1250.0		3327
True	9bb5855d-74fb-4047-8b3e-83d0de05589e	1	2500.0		3328
True	2f5ae477-2977-4390-885d-bb61b61caf46	1	3000.0		3329
True	f5227bfc-cb65-4ff7-acc9-03c82759b470	1	1500.0		3330
True	45f044fe-8127-40c1-961e-d818c5890737	1	40.0		3331
True	d008d370-b912-49c4-8990-99db30d4c6c5	1	500.0		3332
True	4a42ec12-8822-4d87-8b52-34297217e3eb	1	0.0		3333
True	46c8df8d-21ad-4eda-a579-f6cacb5bdaac	1	1250.0		3334
True	03f92cb3-c0cd-4c83-bda0-90c0f85a2ebb	1	0.0		3335
True	36ffa014-cf10-419e-bc7f-ba9c715e802b	1	50.0		3336
True	6f9ba3f7-25cf-4c88-b11b-bc370740e7fb	1	250.0		3337
True	4b185f66-448c-4aa6-b7e4-b84efac57f40	1	50.0		3338
True	5b875648-5094-4405-a767-fc9bbbf171e1	1	190.0		3339
True	727ed227-65ea-4413-bc4f-1f0dcb3fa5ee	1	80.0		3340
True	45f044fe-8127-40c1-961e-d818c5890737	1	40.0		3341
True	1b8ce502-2882-40a9-80f1-5180b3ed45cd	1	75.0		3342
True	49c2a964-2ca2-4807-a3ae-993222bb5451	1	40.0		3343
True	cdf9ad14-5bfd-4beb-aa3d-b91ee0807157	1	20.0		3344
True	cde9bb50-7f9a-454d-a0ca-0b1a9c3741d3	1	20.0		3345
True	06e18998-575b-4b74-bac0-f8cae2fc6f75	1	50.0		3346
True	4cbd2285-71c7-471c-83d3-caa5d22402b9	1	60.0		3347
True	b843cdf9-5d10-4aa6-a262-f020e5922ef8	1	110.0		3348
True	a0b049ac-d44a-467b-9be3-4f89c4050379	1	80.0		3349
True	45f044fe-8127-40c1-961e-d818c5890737	1	40.0		3350
True	49c2a964-2ca2-4807-a3ae-993222bb5451	1	40.0		3351
True	bf02675d-cf97-4a89-8dcc-50f71aaaa977	1	125.0		3352
True	d02d98b2-1efa-48fc-a6b2-a7febb62b657	1	90.0		3353
True	c9cccb9a-1104-4377-9456-a1df099bdfaa	1	100.0		3354
True	80986e09-7a7a-4033-b041-d33decc6dfa0	1	150.0		3355
True	8ddd35b3-626d-44c3-bcf4-1674acd57046	1	250.0		3356
True	a8465b6e-17c4-482d-8f87-f1c630e1e0e4	1	250.0		3357
True	e5c4bed3-9561-4f99-8ea2-f088f37be192	1	60.0		3358
True	f657c23a-69ca-4798-8cf7-9bae0dcaf8ac	1	9000.0		3359
True	63b79e08-4734-4539-9ac7-1b9d5358d7bd	1	125.0		3360
True	6a74052e-5d84-4ad9-987e-980728816c6a	1	350.0		3361
True	277262d2-1833-463b-8bb6-008de702e264	1	70.0		3362
True	c9399449-c158-4b99-9260-5f3a4737ec50	1	200.0		3363
True	bbdee0ff-bffc-4688-994d-0afaaefec912	1	30.0		3364
True	b843cdf9-5d10-4aa6-a262-f020e5922ef8	1	110.0		3365
True	727ed227-65ea-4413-bc4f-1f0dcb3fa5ee	1	80.0		3366
True	45f044fe-8127-40c1-961e-d818c5890737	1	40.0		3367
True	4cbd2285-71c7-471c-83d3-caa5d22402b9	1	60.0		3368
True	49c2a964-2ca2-4807-a3ae-993222bb5451	1	40.0		3369
True	cdf9ad14-5bfd-4beb-aa3d-b91ee0807157	1	20.0		3370
True	cde9bb50-7f9a-454d-a0ca-0b1a9c3741d3	1	20.0		3371
True	020bcbfe-bac8-44dd-8716-92ec12013311	1	61.5		3372
True	e5c4bed3-9561-4f99-8ea2-f088f37be192	1	60.0		3373
True	63b79e08-4734-4539-9ac7-1b9d5358d7bd	1	125.0		3374
True	a0b049ac-d44a-467b-9be3-4f89c4050379	1	80.0		3375
True	45f044fe-8127-40c1-961e-d818c5890737	1	40.0		3376
True	49c2a964-2ca2-4807-a3ae-993222bb5451	1	40.0		3377
True	bf02675d-cf97-4a89-8dcc-50f71aaaa977	1	125.0		3378
True	d02d98b2-1efa-48fc-a6b2-a7febb62b657	1	90.0		3379
True	c9cccb9a-1104-4377-9456-a1df099bdfaa	1	100.0		3380
True	80986e09-7a7a-4033-b041-d33decc6dfa0	1	150.0		3381
True	8ddd35b3-626d-44c3-bcf4-1674acd57046	1	250.0		3382
True	a8465b6e-17c4-482d-8f87-f1c630e1e0e4	1	250.0		3383
True	e5c4bed3-9561-4f99-8ea2-f088f37be192	1	60.0		3384
True	f657c23a-69ca-4798-8cf7-9bae0dcaf8ac	1	9000.0		3385
True	63b79e08-4734-4539-9ac7-1b9d5358d7bd	1	125.0		3386
True	6a74052e-5d84-4ad9-987e-980728816c6a	1	350.0		3387
True	229534ac-e8a3-4b04-835a-9eac19497f7d	1	750.0		3388
True	bb4d4fe3-7926-457d-8c21-9a4ffdb3e4b9	1	750.0		3389
True	825b4021-d9ba-481e-a8c4-f039afbf758a	1	900.0		3390
True	ee68676a-c3c7-4e54-ad98-57b04dc20200	1	900.0		3391
True	4cbd2285-71c7-471c-83d3-caa5d22402b9	1	60.0		3392
False	42bc3bc4-1044-49ce-be3b-4eef843e5e64	1			3393
True	4a42ec12-8822-4d87-8b52-34297217e3eb	1	0.0		3394
True	46c8df8d-21ad-4eda-a579-f6cacb5bdaac	1	1250.0		3395
True	36ffa014-cf10-419e-bc7f-ba9c715e802b	1	50.0		3396
True	6f9ba3f7-25cf-4c88-b11b-bc370740e7fb	1	250.0		3397
True	4b185f66-448c-4aa6-b7e4-b84efac57f40	1	50.0		3398
True	5b875648-5094-4405-a767-fc9bbbf171e1	1	190.0		3399
True	727ed227-65ea-4413-bc4f-1f0dcb3fa5ee	1	80.0		3400
True	45f044fe-8127-40c1-961e-d818c5890737	1	40.0		3401
True	1b8ce502-2882-40a9-80f1-5180b3ed45cd	1	75.0		3402
True	49c2a964-2ca2-4807-a3ae-993222bb5451	1	40.0		3403
True	cdf9ad14-5bfd-4beb-aa3d-b91ee0807157	1	20.0		3404
True	cde9bb50-7f9a-454d-a0ca-0b1a9c3741d3	1	20.0		3405
True	06e18998-575b-4b74-bac0-f8cae2fc6f75	1	50.0		3406
True	277262d2-1833-463b-8bb6-008de702e264	1	70.0		3407
True	c9399449-c158-4b99-9260-5f3a4737ec50	1	200.0		3408
True	bbdee0ff-bffc-4688-994d-0afaaefec912	1	30.0		3409
True	b843cdf9-5d10-4aa6-a262-f020e5922ef8	1	110.0		3410
True	727ed227-65ea-4413-bc4f-1f0dcb3fa5ee	1	80.0		3411
True	45f044fe-8127-40c1-961e-d818c5890737	1	40.0		3412
True	4cbd2285-71c7-471c-83d3-caa5d22402b9	1	60.0		3413
True	49c2a964-2ca2-4807-a3ae-993222bb5451	1	40.0		3414
True	cdf9ad14-5bfd-4beb-aa3d-b91ee0807157	1	20.0		3415
True	cde9bb50-7f9a-454d-a0ca-0b1a9c3741d3	1	20.0		3416
True	020bcbfe-bac8-44dd-8716-92ec12013311	1	61.5		3417
True	36ffa014-cf10-419e-bc7f-ba9c715e802b	1	50.0		3418
True	6f9ba3f7-25cf-4c88-b11b-bc370740e7fb	1	250.0		3419
True	4b185f66-448c-4aa6-b7e4-b84efac57f40	1	50.0		3420
True	5b875648-5094-4405-a767-fc9bbbf171e1	1	190.0		3421
True	727ed227-65ea-4413-bc4f-1f0dcb3fa5ee	1	80.0		3422
True	45f044fe-8127-40c1-961e-d818c5890737	1	40.0		3423
True	1b8ce502-2882-40a9-80f1-5180b3ed45cd	1	75.0		3424
True	49c2a964-2ca2-4807-a3ae-993222bb5451	1	40.0		3425
True	cdf9ad14-5bfd-4beb-aa3d-b91ee0807157	1	20.0		3426
True	cde9bb50-7f9a-454d-a0ca-0b1a9c3741d3	1	20.0		3427
