price	uid	startUnit	selected	endUnit	patients_treatmentPlans_steps_treatments_serviceCodeSmartGroups_serviceCodes_un_id
400.0	42d68d7d-68b9-499f-953e-7aba6445c3ba	1	True		2863
450.0	402f3cb2-0155-491d-98f6-f2a30641151d	1	True		2864
900.0	5fb7c4b8-a965-40cc-8076-4523bda2e50b	1	True		2865
0.0	845fd959-7740-4ac6-86e7-e3fff92a4d6e	1	True		2866
350.0	2eef5e1d-82cf-4a38-9470-163a9136f968	1	True		2867
400.0	be15b39c-5c1d-4de7-9193-7dcdcde4273f	1	True		2868
450.0	a184b1cc-fbcb-4592-8499-1317bafaf22c	1	True		2869
500.0	32468bb4-9951-4c11-9a9e-f05e3d76ce4e	1	True		2870
300.0	819b1f68-5d1e-42b4-98a2-729e68c8667b	1	True		2871
350.0	c6a66488-d1a5-4a14-9013-aee9011b09f4	1	True		2872
400.0	42d68d7d-68b9-499f-953e-7aba6445c3ba	1	True		2873
450.0	402f3cb2-0155-491d-98f6-f2a30641151d	1	True		2874
900.0	5fb7c4b8-a965-40cc-8076-4523bda2e50b	1	True		2875
0.0	845fd959-7740-4ac6-86e7-e3fff92a4d6e	1	True		2876
350.0	2eef5e1d-82cf-4a38-9470-163a9136f968	1	True		2877
400.0	be15b39c-5c1d-4de7-9193-7dcdcde4273f	1	True		2878
450.0	a184b1cc-fbcb-4592-8499-1317bafaf22c	1	True		2879
500.0	32468bb4-9951-4c11-9a9e-f05e3d76ce4e	1	True		2880
300.0	819b1f68-5d1e-42b4-98a2-729e68c8667b	1	True		2881
350.0	c6a66488-d1a5-4a14-9013-aee9011b09f4	1	True		2882
400.0	42d68d7d-68b9-499f-953e-7aba6445c3ba	1	True		2883
450.0	402f3cb2-0155-491d-98f6-f2a30641151d	1	True		2884
900.0	5fb7c4b8-a965-40cc-8076-4523bda2e50b	1	True		2885
0.0	845fd959-7740-4ac6-86e7-e3fff92a4d6e	1	True		2886
350.0	2eef5e1d-82cf-4a38-9470-163a9136f968	1	True		2887
400.0	be15b39c-5c1d-4de7-9193-7dcdcde4273f	1	True		2888
450.0	a184b1cc-fbcb-4592-8499-1317bafaf22c	1	True		2889
500.0	32468bb4-9951-4c11-9a9e-f05e3d76ce4e	1	True		2890
300.0	819b1f68-5d1e-42b4-98a2-729e68c8667b	1	True		2891
350.0	c6a66488-d1a5-4a14-9013-aee9011b09f4	1	True		2892
400.0	42d68d7d-68b9-499f-953e-7aba6445c3ba	1	True		2893
450.0	402f3cb2-0155-491d-98f6-f2a30641151d	1	True		2894
900.0	5fb7c4b8-a965-40cc-8076-4523bda2e50b	1	True		2895
0.0	845fd959-7740-4ac6-86e7-e3fff92a4d6e	1	True		2896
350.0	2eef5e1d-82cf-4a38-9470-163a9136f968	1	True		2897
400.0	be15b39c-5c1d-4de7-9193-7dcdcde4273f	1	True		2898
450.0	a184b1cc-fbcb-4592-8499-1317bafaf22c	1	True		2899
500.0	32468bb4-9951-4c11-9a9e-f05e3d76ce4e	1	True		2900
300.0	819b1f68-5d1e-42b4-98a2-729e68c8667b	1	True		2901
350.0	c6a66488-d1a5-4a14-9013-aee9011b09f4	1	True		2902
400.0	42d68d7d-68b9-499f-953e-7aba6445c3ba	1	True		2903
450.0	402f3cb2-0155-491d-98f6-f2a30641151d	1	True		2904
900.0	5fb7c4b8-a965-40cc-8076-4523bda2e50b	1	True		2905
0.0	845fd959-7740-4ac6-86e7-e3fff92a4d6e	1	True		2906
350.0	2eef5e1d-82cf-4a38-9470-163a9136f968	1	True		2907
400.0	be15b39c-5c1d-4de7-9193-7dcdcde4273f	1	True		2908
450.0	a184b1cc-fbcb-4592-8499-1317bafaf22c	1	True		2909
500.0	32468bb4-9951-4c11-9a9e-f05e3d76ce4e	1	True		2910
300.0	819b1f68-5d1e-42b4-98a2-729e68c8667b	1	True		2911
350.0	c6a66488-d1a5-4a14-9013-aee9011b09f4	1	True		2912
400.0	42d68d7d-68b9-499f-953e-7aba6445c3ba	1	True		2913
450.0	402f3cb2-0155-491d-98f6-f2a30641151d	1	True		2914
900.0	5fb7c4b8-a965-40cc-8076-4523bda2e50b	1	True		2915
0.0	845fd959-7740-4ac6-86e7-e3fff92a4d6e	1	True		2916
350.0	2eef5e1d-82cf-4a38-9470-163a9136f968	1	True		2917
400.0	be15b39c-5c1d-4de7-9193-7dcdcde4273f	1	True		2918
450.0	a184b1cc-fbcb-4592-8499-1317bafaf22c	1	True		2919
500.0	32468bb4-9951-4c11-9a9e-f05e3d76ce4e	1	True		2920
300.0	819b1f68-5d1e-42b4-98a2-729e68c8667b	1	True		2921
350.0	c6a66488-d1a5-4a14-9013-aee9011b09f4	1	True		2922
400.0	42d68d7d-68b9-499f-953e-7aba6445c3ba	1	True		2923
450.0	402f3cb2-0155-491d-98f6-f2a30641151d	1	True		2924
900.0	5fb7c4b8-a965-40cc-8076-4523bda2e50b	1	True		2925
0.0	845fd959-7740-4ac6-86e7-e3fff92a4d6e	1	True		2926
350.0	2eef5e1d-82cf-4a38-9470-163a9136f968	1	True		2927
400.0	be15b39c-5c1d-4de7-9193-7dcdcde4273f	1	True		2928
450.0	a184b1cc-fbcb-4592-8499-1317bafaf22c	1	True		2929
500.0	32468bb4-9951-4c11-9a9e-f05e3d76ce4e	1	True		2930
300.0	819b1f68-5d1e-42b4-98a2-729e68c8667b	1	True		2931
350.0	c6a66488-d1a5-4a14-9013-aee9011b09f4	1	True		2932
400.0	42d68d7d-68b9-499f-953e-7aba6445c3ba	1	True		2933
450.0	402f3cb2-0155-491d-98f6-f2a30641151d	1	True		2934
900.0	5fb7c4b8-a965-40cc-8076-4523bda2e50b	1	True		2935
0.0	845fd959-7740-4ac6-86e7-e3fff92a4d6e	1	True		2936
350.0	2eef5e1d-82cf-4a38-9470-163a9136f968	1	True		2937
400.0	be15b39c-5c1d-4de7-9193-7dcdcde4273f	1	True		2938
450.0	a184b1cc-fbcb-4592-8499-1317bafaf22c	1	True		2939
500.0	32468bb4-9951-4c11-9a9e-f05e3d76ce4e	1	True		2940
300.0	819b1f68-5d1e-42b4-98a2-729e68c8667b	1	True		2941
350.0	c6a66488-d1a5-4a14-9013-aee9011b09f4	1	True		2942
400.0	42d68d7d-68b9-499f-953e-7aba6445c3ba	1	True		2943
450.0	402f3cb2-0155-491d-98f6-f2a30641151d	1	True		2944
900.0	5fb7c4b8-a965-40cc-8076-4523bda2e50b	1	True		2945
0.0	845fd959-7740-4ac6-86e7-e3fff92a4d6e	1	True		2946
350.0	2eef5e1d-82cf-4a38-9470-163a9136f968	1	True		2947
400.0	be15b39c-5c1d-4de7-9193-7dcdcde4273f	1	True		2948
450.0	a184b1cc-fbcb-4592-8499-1317bafaf22c	1	True		2949
500.0	32468bb4-9951-4c11-9a9e-f05e3d76ce4e	1	True		2950
300.0	819b1f68-5d1e-42b4-98a2-729e68c8667b	1	True		2951
350.0	c6a66488-d1a5-4a14-9013-aee9011b09f4	1	True		2952
400.0	42d68d7d-68b9-499f-953e-7aba6445c3ba	1	True		2953
450.0	402f3cb2-0155-491d-98f6-f2a30641151d	1	True		2954
900.0	5fb7c4b8-a965-40cc-8076-4523bda2e50b	1	True		2955
0.0	845fd959-7740-4ac6-86e7-e3fff92a4d6e	1	True		2956
350.0	2eef5e1d-82cf-4a38-9470-163a9136f968	1	True		2957
400.0	be15b39c-5c1d-4de7-9193-7dcdcde4273f	1	True		2958
450.0	a184b1cc-fbcb-4592-8499-1317bafaf22c	1	True		2959
500.0	32468bb4-9951-4c11-9a9e-f05e3d76ce4e	1	True		2960
300.0	819b1f68-5d1e-42b4-98a2-729e68c8667b	1	True		2961
350.0	c6a66488-d1a5-4a14-9013-aee9011b09f4	1	True		2962
400.0	42d68d7d-68b9-499f-953e-7aba6445c3ba	1	True		2963
450.0	402f3cb2-0155-491d-98f6-f2a30641151d	1	True		2964
900.0	5fb7c4b8-a965-40cc-8076-4523bda2e50b	1	True		2965
0.0	845fd959-7740-4ac6-86e7-e3fff92a4d6e	1	True		2966
350.0	2eef5e1d-82cf-4a38-9470-163a9136f968	1	True		2967
400.0	be15b39c-5c1d-4de7-9193-7dcdcde4273f	1	True		2968
450.0	a184b1cc-fbcb-4592-8499-1317bafaf22c	1	True		2969
500.0	32468bb4-9951-4c11-9a9e-f05e3d76ce4e	1	True		2970
300.0	819b1f68-5d1e-42b4-98a2-729e68c8667b	1	True		2971
350.0	c6a66488-d1a5-4a14-9013-aee9011b09f4	1	True		2972
400.0	42d68d7d-68b9-499f-953e-7aba6445c3ba	1	True		2973
450.0	402f3cb2-0155-491d-98f6-f2a30641151d	1	True		2974
900.0	5fb7c4b8-a965-40cc-8076-4523bda2e50b	1	True		2975
0.0	845fd959-7740-4ac6-86e7-e3fff92a4d6e	1	True		2976
350.0	2eef5e1d-82cf-4a38-9470-163a9136f968	1	True		2977
400.0	be15b39c-5c1d-4de7-9193-7dcdcde4273f	1	True		2978
450.0	a184b1cc-fbcb-4592-8499-1317bafaf22c	1	True		2979
500.0	32468bb4-9951-4c11-9a9e-f05e3d76ce4e	1	True		2980
300.0	819b1f68-5d1e-42b4-98a2-729e68c8667b	1	True		2981
350.0	c6a66488-d1a5-4a14-9013-aee9011b09f4	1	True		2982
400.0	42d68d7d-68b9-499f-953e-7aba6445c3ba	1	True		2983
450.0	402f3cb2-0155-491d-98f6-f2a30641151d	1	True		2984
900.0	5fb7c4b8-a965-40cc-8076-4523bda2e50b	1	True		2985
0.0	845fd959-7740-4ac6-86e7-e3fff92a4d6e	1	True		2986
350.0	2eef5e1d-82cf-4a38-9470-163a9136f968	1	True		2987
400.0	be15b39c-5c1d-4de7-9193-7dcdcde4273f	1	True		2988
450.0	a184b1cc-fbcb-4592-8499-1317bafaf22c	1	True		2989
500.0	32468bb4-9951-4c11-9a9e-f05e3d76ce4e	1	True		2990
300.0	819b1f68-5d1e-42b4-98a2-729e68c8667b	1	True		2991
350.0	c6a66488-d1a5-4a14-9013-aee9011b09f4	1	True		2992
400.0	42d68d7d-68b9-499f-953e-7aba6445c3ba	1	True		2993
450.0	402f3cb2-0155-491d-98f6-f2a30641151d	1	True		2994
900.0	5fb7c4b8-a965-40cc-8076-4523bda2e50b	1	True		2995
0.0	845fd959-7740-4ac6-86e7-e3fff92a4d6e	1	True		2996
350.0	2eef5e1d-82cf-4a38-9470-163a9136f968	1	True		2997
400.0	be15b39c-5c1d-4de7-9193-7dcdcde4273f	1	True		2998
450.0	a184b1cc-fbcb-4592-8499-1317bafaf22c	1	True		2999
500.0	32468bb4-9951-4c11-9a9e-f05e3d76ce4e	1	True		3000
300.0	819b1f68-5d1e-42b4-98a2-729e68c8667b	1	True		3001
350.0	c6a66488-d1a5-4a14-9013-aee9011b09f4	1	True		3002
400.0	42d68d7d-68b9-499f-953e-7aba6445c3ba	1	True		3003
450.0	402f3cb2-0155-491d-98f6-f2a30641151d	1	True		3004
900.0	5fb7c4b8-a965-40cc-8076-4523bda2e50b	1	True		3005
0.0	845fd959-7740-4ac6-86e7-e3fff92a4d6e	1	True		3006
350.0	2eef5e1d-82cf-4a38-9470-163a9136f968	1	True		3007
400.0	be15b39c-5c1d-4de7-9193-7dcdcde4273f	1	True		3008
450.0	a184b1cc-fbcb-4592-8499-1317bafaf22c	1	True		3009
500.0	32468bb4-9951-4c11-9a9e-f05e3d76ce4e	1	True		3010
300.0	819b1f68-5d1e-42b4-98a2-729e68c8667b	1	True		3011
350.0	c6a66488-d1a5-4a14-9013-aee9011b09f4	1	True		3012
400.0	42d68d7d-68b9-499f-953e-7aba6445c3ba	1	True		3013
450.0	402f3cb2-0155-491d-98f6-f2a30641151d	1	True		3014
900.0	5fb7c4b8-a965-40cc-8076-4523bda2e50b	1	True		3015
0.0	845fd959-7740-4ac6-86e7-e3fff92a4d6e	1	True		3016
350.0	2eef5e1d-82cf-4a38-9470-163a9136f968	1	True		3017
400.0	be15b39c-5c1d-4de7-9193-7dcdcde4273f	1	True		3018
450.0	a184b1cc-fbcb-4592-8499-1317bafaf22c	1	True		3019
500.0	32468bb4-9951-4c11-9a9e-f05e3d76ce4e	1	True		3020
300.0	819b1f68-5d1e-42b4-98a2-729e68c8667b	1	True		3021
350.0	c6a66488-d1a5-4a14-9013-aee9011b09f4	1	True		3022
400.0	42d68d7d-68b9-499f-953e-7aba6445c3ba	1	True		3023
450.0	402f3cb2-0155-491d-98f6-f2a30641151d	1	True		3024
900.0	5fb7c4b8-a965-40cc-8076-4523bda2e50b	1	True		3025
0.0	845fd959-7740-4ac6-86e7-e3fff92a4d6e	1	True		3026
350.0	2eef5e1d-82cf-4a38-9470-163a9136f968	1	True		3027
400.0	be15b39c-5c1d-4de7-9193-7dcdcde4273f	1	True		3028
450.0	a184b1cc-fbcb-4592-8499-1317bafaf22c	1	True		3029
500.0	32468bb4-9951-4c11-9a9e-f05e3d76ce4e	1	True		3030
300.0	819b1f68-5d1e-42b4-98a2-729e68c8667b	1	True		3031
350.0	c6a66488-d1a5-4a14-9013-aee9011b09f4	1	True		3032
400.0	42d68d7d-68b9-499f-953e-7aba6445c3ba	1	True		3033
450.0	402f3cb2-0155-491d-98f6-f2a30641151d	1	True		3034
900.0	5fb7c4b8-a965-40cc-8076-4523bda2e50b	1	True		3035
0.0	845fd959-7740-4ac6-86e7-e3fff92a4d6e	1	True		3036
350.0	2eef5e1d-82cf-4a38-9470-163a9136f968	1	True		3037
400.0	be15b39c-5c1d-4de7-9193-7dcdcde4273f	1	True		3038
450.0	a184b1cc-fbcb-4592-8499-1317bafaf22c	1	True		3039
500.0	32468bb4-9951-4c11-9a9e-f05e3d76ce4e	1	True		3040
300.0	819b1f68-5d1e-42b4-98a2-729e68c8667b	1	True		3041
350.0	c6a66488-d1a5-4a14-9013-aee9011b09f4	1	True		3042
400.0	42d68d7d-68b9-499f-953e-7aba6445c3ba	1	True		3043
450.0	402f3cb2-0155-491d-98f6-f2a30641151d	1	True		3044
900.0	5fb7c4b8-a965-40cc-8076-4523bda2e50b	1	True		3045
0.0	845fd959-7740-4ac6-86e7-e3fff92a4d6e	1	True		3046
350.0	2eef5e1d-82cf-4a38-9470-163a9136f968	1	True		3047
400.0	be15b39c-5c1d-4de7-9193-7dcdcde4273f	1	True		3048
450.0	a184b1cc-fbcb-4592-8499-1317bafaf22c	1	True		3049
500.0	32468bb4-9951-4c11-9a9e-f05e3d76ce4e	1	True		3050
300.0	819b1f68-5d1e-42b4-98a2-729e68c8667b	1	True		3051
350.0	c6a66488-d1a5-4a14-9013-aee9011b09f4	1	True		3052
400.0	42d68d7d-68b9-499f-953e-7aba6445c3ba	1	True		3053
450.0	402f3cb2-0155-491d-98f6-f2a30641151d	1	True		3054
900.0	5fb7c4b8-a965-40cc-8076-4523bda2e50b	1	True		3055
0.0	845fd959-7740-4ac6-86e7-e3fff92a4d6e	1	True		3056
350.0	2eef5e1d-82cf-4a38-9470-163a9136f968	1	True		3057
400.0	be15b39c-5c1d-4de7-9193-7dcdcde4273f	1	True		3058
450.0	a184b1cc-fbcb-4592-8499-1317bafaf22c	1	True		3059
500.0	32468bb4-9951-4c11-9a9e-f05e3d76ce4e	1	True		3060
300.0	819b1f68-5d1e-42b4-98a2-729e68c8667b	1	True		3061
350.0	c6a66488-d1a5-4a14-9013-aee9011b09f4	1	True		3062
400.0	42d68d7d-68b9-499f-953e-7aba6445c3ba	1	True		3063
450.0	402f3cb2-0155-491d-98f6-f2a30641151d	1	True		3064
900.0	5fb7c4b8-a965-40cc-8076-4523bda2e50b	1	True		3065
0.0	845fd959-7740-4ac6-86e7-e3fff92a4d6e	1	True		3066
350.0	2eef5e1d-82cf-4a38-9470-163a9136f968	1	True		3067
400.0	be15b39c-5c1d-4de7-9193-7dcdcde4273f	1	True		3068
450.0	a184b1cc-fbcb-4592-8499-1317bafaf22c	1	True		3069
500.0	32468bb4-9951-4c11-9a9e-f05e3d76ce4e	1	True		3070
300.0	819b1f68-5d1e-42b4-98a2-729e68c8667b	1	True		3071
350.0	c6a66488-d1a5-4a14-9013-aee9011b09f4	1	True		3072
400.0	42d68d7d-68b9-499f-953e-7aba6445c3ba	1	True		3073
450.0	402f3cb2-0155-491d-98f6-f2a30641151d	1	True		3074
900.0	5fb7c4b8-a965-40cc-8076-4523bda2e50b	1	True		3075
0.0	845fd959-7740-4ac6-86e7-e3fff92a4d6e	1	True		3076
350.0	2eef5e1d-82cf-4a38-9470-163a9136f968	1	True		3077
400.0	be15b39c-5c1d-4de7-9193-7dcdcde4273f	1	True		3078
450.0	a184b1cc-fbcb-4592-8499-1317bafaf22c	1	True		3079
500.0	32468bb4-9951-4c11-9a9e-f05e3d76ce4e	1	True		3080
300.0	819b1f68-5d1e-42b4-98a2-729e68c8667b	1	True		3081
350.0	c6a66488-d1a5-4a14-9013-aee9011b09f4	1	True		3082
400.0	42d68d7d-68b9-499f-953e-7aba6445c3ba	1	True		3083
450.0	402f3cb2-0155-491d-98f6-f2a30641151d	1	True		3084
900.0	5fb7c4b8-a965-40cc-8076-4523bda2e50b	1	True		3085
0.0	845fd959-7740-4ac6-86e7-e3fff92a4d6e	1	True		3086
350.0	2eef5e1d-82cf-4a38-9470-163a9136f968	1	True		3087
400.0	be15b39c-5c1d-4de7-9193-7dcdcde4273f	1	True		3088
450.0	a184b1cc-fbcb-4592-8499-1317bafaf22c	1	True		3089
500.0	32468bb4-9951-4c11-9a9e-f05e3d76ce4e	1	True		3090
300.0	819b1f68-5d1e-42b4-98a2-729e68c8667b	1	True		3091
350.0	c6a66488-d1a5-4a14-9013-aee9011b09f4	1	True		3092
400.0	42d68d7d-68b9-499f-953e-7aba6445c3ba	1	True		3093
450.0	402f3cb2-0155-491d-98f6-f2a30641151d	1	True		3094
900.0	5fb7c4b8-a965-40cc-8076-4523bda2e50b	1	True		3095
0.0	845fd959-7740-4ac6-86e7-e3fff92a4d6e	1	True		3096
350.0	2eef5e1d-82cf-4a38-9470-163a9136f968	1	True		3097
400.0	be15b39c-5c1d-4de7-9193-7dcdcde4273f	1	True		3098
450.0	a184b1cc-fbcb-4592-8499-1317bafaf22c	1	True		3099
500.0	32468bb4-9951-4c11-9a9e-f05e3d76ce4e	1	True		3100
300.0	819b1f68-5d1e-42b4-98a2-729e68c8667b	1	True		3101
350.0	c6a66488-d1a5-4a14-9013-aee9011b09f4	1	True		3102
400.0	42d68d7d-68b9-499f-953e-7aba6445c3ba	1	True		3103
450.0	402f3cb2-0155-491d-98f6-f2a30641151d	1	True		3104
900.0	5fb7c4b8-a965-40cc-8076-4523bda2e50b	1	True		3105
0.0	845fd959-7740-4ac6-86e7-e3fff92a4d6e	1	True		3106
350.0	2eef5e1d-82cf-4a38-9470-163a9136f968	1	True		3107
400.0	be15b39c-5c1d-4de7-9193-7dcdcde4273f	1	True		3108
450.0	a184b1cc-fbcb-4592-8499-1317bafaf22c	1	True		3109
500.0	32468bb4-9951-4c11-9a9e-f05e3d76ce4e	1	True		3110
300.0	819b1f68-5d1e-42b4-98a2-729e68c8667b	1	True		3111
350.0	c6a66488-d1a5-4a14-9013-aee9011b09f4	1	True		3112
400.0	42d68d7d-68b9-499f-953e-7aba6445c3ba	1	True		3113
450.0	402f3cb2-0155-491d-98f6-f2a30641151d	1	True		3114
900.0	5fb7c4b8-a965-40cc-8076-4523bda2e50b	1	True		3115
0.0	845fd959-7740-4ac6-86e7-e3fff92a4d6e	1	True		3116
350.0	2eef5e1d-82cf-4a38-9470-163a9136f968	1	True		3117
400.0	be15b39c-5c1d-4de7-9193-7dcdcde4273f	1	True		3118
450.0	a184b1cc-fbcb-4592-8499-1317bafaf22c	1	True		3119
500.0	32468bb4-9951-4c11-9a9e-f05e3d76ce4e	1	True		3120
300.0	819b1f68-5d1e-42b4-98a2-729e68c8667b	1	True		3121
350.0	c6a66488-d1a5-4a14-9013-aee9011b09f4	1	True		3122
400.0	42d68d7d-68b9-499f-953e-7aba6445c3ba	1	True		3123
450.0	402f3cb2-0155-491d-98f6-f2a30641151d	1	True		3124
900.0	5fb7c4b8-a965-40cc-8076-4523bda2e50b	1	True		3125
0.0	845fd959-7740-4ac6-86e7-e3fff92a4d6e	1	True		3126
350.0	2eef5e1d-82cf-4a38-9470-163a9136f968	1	True		3127
400.0	be15b39c-5c1d-4de7-9193-7dcdcde4273f	1	True		3128
450.0	a184b1cc-fbcb-4592-8499-1317bafaf22c	1	True		3129
500.0	32468bb4-9951-4c11-9a9e-f05e3d76ce4e	1	True		3130
300.0	819b1f68-5d1e-42b4-98a2-729e68c8667b	1	True		3131
350.0	c6a66488-d1a5-4a14-9013-aee9011b09f4	1	True		3132
400.0	42d68d7d-68b9-499f-953e-7aba6445c3ba	1	True		3133
450.0	402f3cb2-0155-491d-98f6-f2a30641151d	1	True		3134
900.0	5fb7c4b8-a965-40cc-8076-4523bda2e50b	1	True		3135
0.0	845fd959-7740-4ac6-86e7-e3fff92a4d6e	1	True		3136
350.0	2eef5e1d-82cf-4a38-9470-163a9136f968	1	True		3137
400.0	be15b39c-5c1d-4de7-9193-7dcdcde4273f	1	True		3138
450.0	a184b1cc-fbcb-4592-8499-1317bafaf22c	1	True		3139
500.0	32468bb4-9951-4c11-9a9e-f05e3d76ce4e	1	True		3140
300.0	819b1f68-5d1e-42b4-98a2-729e68c8667b	1	True		3141
350.0	c6a66488-d1a5-4a14-9013-aee9011b09f4	1	True		3142
400.0	42d68d7d-68b9-499f-953e-7aba6445c3ba	1	True		3143
450.0	402f3cb2-0155-491d-98f6-f2a30641151d	1	True		3144
900.0	5fb7c4b8-a965-40cc-8076-4523bda2e50b	1	True		3145
0.0	845fd959-7740-4ac6-86e7-e3fff92a4d6e	1	True		3146
350.0	2eef5e1d-82cf-4a38-9470-163a9136f968	1	True		3147
400.0	be15b39c-5c1d-4de7-9193-7dcdcde4273f	1	True		3148
450.0	a184b1cc-fbcb-4592-8499-1317bafaf22c	1	True		3149
500.0	32468bb4-9951-4c11-9a9e-f05e3d76ce4e	1	True		3150
300.0	819b1f68-5d1e-42b4-98a2-729e68c8667b	1	True		3151
350.0	c6a66488-d1a5-4a14-9013-aee9011b09f4	1	True		3152
400.0	42d68d7d-68b9-499f-953e-7aba6445c3ba	1	True		3153
450.0	402f3cb2-0155-491d-98f6-f2a30641151d	1	True		3154
900.0	5fb7c4b8-a965-40cc-8076-4523bda2e50b	1	True		3155
0.0	845fd959-7740-4ac6-86e7-e3fff92a4d6e	1	True		3156
350.0	2eef5e1d-82cf-4a38-9470-163a9136f968	1	True		3157
400.0	be15b39c-5c1d-4de7-9193-7dcdcde4273f	1	True		3158
450.0	a184b1cc-fbcb-4592-8499-1317bafaf22c	1	True		3159
500.0	32468bb4-9951-4c11-9a9e-f05e3d76ce4e	1	True		3160
300.0	819b1f68-5d1e-42b4-98a2-729e68c8667b	1	True		3161
350.0	c6a66488-d1a5-4a14-9013-aee9011b09f4	1	True		3162
400.0	42d68d7d-68b9-499f-953e-7aba6445c3ba	1	True		3163
450.0	402f3cb2-0155-491d-98f6-f2a30641151d	1	True		3164
900.0	5fb7c4b8-a965-40cc-8076-4523bda2e50b	1	True		3165
0.0	845fd959-7740-4ac6-86e7-e3fff92a4d6e	1	True		3166
350.0	2eef5e1d-82cf-4a38-9470-163a9136f968	1	True		3167
400.0	be15b39c-5c1d-4de7-9193-7dcdcde4273f	1	True		3168
450.0	a184b1cc-fbcb-4592-8499-1317bafaf22c	1	True		3169
500.0	32468bb4-9951-4c11-9a9e-f05e3d76ce4e	1	True		3170
300.0	819b1f68-5d1e-42b4-98a2-729e68c8667b	1	True		3171
350.0	c6a66488-d1a5-4a14-9013-aee9011b09f4	1	True		3172
400.0	42d68d7d-68b9-499f-953e-7aba6445c3ba	1	True		3173
450.0	402f3cb2-0155-491d-98f6-f2a30641151d	1	True		3174
900.0	5fb7c4b8-a965-40cc-8076-4523bda2e50b	1	True		3175
0.0	845fd959-7740-4ac6-86e7-e3fff92a4d6e	1	True		3176
350.0	2eef5e1d-82cf-4a38-9470-163a9136f968	1	True		3177
400.0	be15b39c-5c1d-4de7-9193-7dcdcde4273f	1	True		3178
450.0	a184b1cc-fbcb-4592-8499-1317bafaf22c	1	True		3179
500.0	32468bb4-9951-4c11-9a9e-f05e3d76ce4e	1	True		3180
300.0	819b1f68-5d1e-42b4-98a2-729e68c8667b	1	True		3181
350.0	c6a66488-d1a5-4a14-9013-aee9011b09f4	1	True		3182
400.0	42d68d7d-68b9-499f-953e-7aba6445c3ba	1	True		3183
450.0	402f3cb2-0155-491d-98f6-f2a30641151d	1	True		3184
900.0	5fb7c4b8-a965-40cc-8076-4523bda2e50b	1	True		3185
0.0	845fd959-7740-4ac6-86e7-e3fff92a4d6e	1	True		3186
350.0	2eef5e1d-82cf-4a38-9470-163a9136f968	1	True		3187
400.0	be15b39c-5c1d-4de7-9193-7dcdcde4273f	1	True		3188
450.0	a184b1cc-fbcb-4592-8499-1317bafaf22c	1	True		3189
500.0	32468bb4-9951-4c11-9a9e-f05e3d76ce4e	1	True		3190
300.0	819b1f68-5d1e-42b4-98a2-729e68c8667b	1	True		3191
350.0	c6a66488-d1a5-4a14-9013-aee9011b09f4	1	True		3192
400.0	42d68d7d-68b9-499f-953e-7aba6445c3ba	1	True		3193
450.0	402f3cb2-0155-491d-98f6-f2a30641151d	1	True		3194
900.0	5fb7c4b8-a965-40cc-8076-4523bda2e50b	1	True		3195
0.0	845fd959-7740-4ac6-86e7-e3fff92a4d6e	1	True		3196
350.0	2eef5e1d-82cf-4a38-9470-163a9136f968	1	True		3197
400.0	be15b39c-5c1d-4de7-9193-7dcdcde4273f	1	True		3198
450.0	a184b1cc-fbcb-4592-8499-1317bafaf22c	1	True		3199
500.0	32468bb4-9951-4c11-9a9e-f05e3d76ce4e	1	True		3200
300.0	819b1f68-5d1e-42b4-98a2-729e68c8667b	1	True		3201
350.0	c6a66488-d1a5-4a14-9013-aee9011b09f4	1	True		3202
400.0	42d68d7d-68b9-499f-953e-7aba6445c3ba	1	True		3203
450.0	402f3cb2-0155-491d-98f6-f2a30641151d	1	True		3204
900.0	5fb7c4b8-a965-40cc-8076-4523bda2e50b	1	True		3205
0.0	845fd959-7740-4ac6-86e7-e3fff92a4d6e	1	True		3206
350.0	2eef5e1d-82cf-4a38-9470-163a9136f968	1	True		3207
400.0	be15b39c-5c1d-4de7-9193-7dcdcde4273f	1	True		3208
450.0	a184b1cc-fbcb-4592-8499-1317bafaf22c	1	True		3209
500.0	32468bb4-9951-4c11-9a9e-f05e3d76ce4e	1	True		3210
300.0	819b1f68-5d1e-42b4-98a2-729e68c8667b	1	True		3211
350.0	c6a66488-d1a5-4a14-9013-aee9011b09f4	1	True		3212
400.0	42d68d7d-68b9-499f-953e-7aba6445c3ba	1	True		3213
450.0	402f3cb2-0155-491d-98f6-f2a30641151d	1	True		3214
900.0	5fb7c4b8-a965-40cc-8076-4523bda2e50b	1	True		3215
0.0	845fd959-7740-4ac6-86e7-e3fff92a4d6e	1	True		3216
350.0	2eef5e1d-82cf-4a38-9470-163a9136f968	1	True		3217
400.0	be15b39c-5c1d-4de7-9193-7dcdcde4273f	1	True		3218
450.0	a184b1cc-fbcb-4592-8499-1317bafaf22c	1	True		3219
500.0	32468bb4-9951-4c11-9a9e-f05e3d76ce4e	1	True		3220
300.0	819b1f68-5d1e-42b4-98a2-729e68c8667b	1	True		3221
350.0	c6a66488-d1a5-4a14-9013-aee9011b09f4	1	True		3222
400.0	42d68d7d-68b9-499f-953e-7aba6445c3ba	1	True		3223
450.0	402f3cb2-0155-491d-98f6-f2a30641151d	1	True		3224
900.0	5fb7c4b8-a965-40cc-8076-4523bda2e50b	1	True		3225
0.0	845fd959-7740-4ac6-86e7-e3fff92a4d6e	1	True		3226
